_id,lesions,alpha,beta,mu,nu,gamma,delta,f3a,f3b,f4,f5,f7,tbp,tbtcso,bw,working
33,None,0.502292203319911,0.574198766201095,0.619890252032547,1.15228766766255,1.59616593598731,1.78855467553061,0.754956107544,0.644452016027,0.924568701914,0.517690131559,0.683932135729,0.806438467536,-0.113494784245,0.892080658474,f
48,None,0.319806570286216,11.3617899378773,1.41417712034112,2.96063504778545,1.16278818543402,1.19246288624146,0.783867941374,0.673841791605,0.880206617625,0.388222881197,0.210690874431,0.793933198613,0.569122175391,0.888810306347,f
35,None,0.366148204413413,34.4812173118021,1.40689441893277,0.686223049037273,0.795533442625803,1.37363444459371,0.826732190099,0.959067151519,0.892886582001,0.379341483404,0.725754075532,0.808488830541,0.131795806852,0.867181625468,f
29,None,0.836849874292538,4.13571676799177,0.294174809476827,0.853018916743178,0.371915586347059,1.25082540516109,0.815918148943,0.970519602039,0.951677546431,0.35365156067,0.766492824452,0.801896907348,0.126905269834,0.830824787241,f
38,None,1.34927322714206,0.0417831007826466,1.0383299936667,3.23780031592734,0.628603401552021,0.223629714044153,0.750701937246,0.651671505102,0.942837797644,0.635883720045,0.373639995488,0.803448174339,-0.0898321049894,0.887048058087,f
41,None,4.07491098007963,11.3292024922016,7.41574322562744,0.755543044600931,0.418338462014363,1.135032635143,0.447666244766,0.983075827516,0.897990682915,0.56104059447,0.352719526196,0.80252147649,0.468802993491,0.859034892394,f
54,None,0.953572372054647,1.93111818441847,0.871210390193434,0.630716951877032,3.1748689290053,1.50399384872639,0.723164145352,0.926601976256,0.472698465972,0.608867409308,0.650206473461,0.790821955492,0.441309331987,0.885675347159,f
67,None,0.832472410432992,0.410441928499517,0.249492760625424,1.15876038859957,3.31139650397772,0.758257749474039,0.767394171867,0.0610356892609,0.964261022601,0.630555346662,0.441811163773,0.7865509777,-0.117129331346,0.880100498105,f
44,None,2.6165182145823,5.51158505382388,0.529463316956727,1.46658541456079,0.722194828455158,3.14332262484829,0.829563920639,0.931199392184,0.938619513581,0.387495472635,0.314714576138,0.770227682971,0.124784936296,0.843240422536,f
46,None,0.325279718781062,2.14965356696307,1.63970074805858,1.28113636947367,3.47610259266935,1.06515542859686,0.684804986998,-0.105076691832,0.952133363712,0.548537316912,0.660999616982,0.776547954455,-0.140725610939,0.860023400832,f
49,None,1.4113048049373,2.8248352808324,1.12220864015741,0.00110471454724065,0.933188364366203,0.806301510098872,0.657682333227,0.903737064314,0.941130566298,0.645802923027,0.404130874351,0.810950049251,-0.0708176216657,0.887793825726,f
75,None,1.14809506650651,0.185786780293587,2.11213791706608,3.18669826717799,3.47185152063623,0.950136278663227,0.663255462396,0.594517816711,0.879773086019,0.531124749126,0.131169346735,0.668208998028,-0.0760750287767,0.879864848675,f
40,None,1.34184114649746,0.0913495994226042,4.03845612749957,0.999280464344646,0.421762714273585,2.1312834222513,0.87152779597,0.900676195031,0.855625234136,0.541043277899,0.25998538668,0.781402732392,0.383073669631,0.868729614066,f
56,None,0.200514177213713,0.202575700367356,1.75174093688145,0.753958557982123,0.256507745004243,1.91588982087013,0.823963483843,0.901505553107,0.933732769668,0.365511517483,0.37075174876,0.788449638102,0.441545933545,0.870983236226,f
55,None,0.512153713679244,0.0353522090238705,1.29732686780642,1.2192338660437,0.797005651993374,0.38846007867604,0.709682291278,0.839149754508,0.948266961794,0.65088875429,0.661916836783,0.788241936428,-0.112256648317,0.888544499856,f
37,None,0.171531791125686,1.49298656248755,0.441058539004387,0.921734106687836,3.49383423858494,0.938234511428061,0.765353648462,0.669536184517,0.957811099714,0.523483689879,0.557690313785,0.791343176206,-0.002228882767,0.887417162795,f
51,None,3.21036065796281,23.1482469537338,4.66844126134874,1.86213083748798,0.223305153062162,0.440289183844299,0.887406626751,0.979094114503,0.911334005832,0.434949063119,0.324643449539,0.806052979464,0.122930721492,0.883917022173,f
68,None,1.10314323648042,1.12162345173091,0.536774594778033,0.941523653187686,0.440133229542756,3.81647374004628,0.789614404861,0.899548890188,0.933762346195,0.287682215702,0.384171446425,0.787267600859,0.141626764553,0.84351172104,f
61,None,1.12357504303877,1.82572638444152,1.25820380564617,0.874064461207911,2.23703544477339,1.43650230716748,0.686045576697,0.89801576266,0.941383078656,0.60306782156,0.632422011242,0.791812897183,0.496180495228,0.879529109216,f
63,None,0.736453328623672,14.3024306289052,0.920729230756267,0.985253136107484,1.46726222597308,1.52989170864387,0.857321777383,0.96752934465,0.968196090144,0.413075603891,0.569735511257,0.799079756254,0.129143165605,0.875943449605,f
59,None,0.174225281101587,0.165867583891251,2.71643634927928,1.20811233780353,3.81135187218385,1.61867141627558,0.678966137727,0.701483890844,0.755103631979,0.585134001629,0.565126070483,0.748536869785,0.377668597989,0.761174378264,f
64,None,1.15570460703794,30.2700140178897,0.468380118786079,1.30186290955314,0.67907301644284,0.809149149601181,0.854770080537,0.9505716702,0.924257670738,0.374511527282,0.855078630969,0.805497347316,0.24869679534,0.832516787921,f
71,None,0.81860628529486,0.0519984994990088,1.44795640975072,0.534038738601125,0.94682328814599,1.35457170262411,0.40152823814,0.946359077046,0.91615223218,0.652372344972,0.674858494657,0.785869080174,0.488398461406,0.873115784816,f
69,None,1.18761668339245,0.989144107130907,0.741507358685146,0.161396762293738,3.90210700585711,0.178675522560274,0.637334415901,0.968768106511,0.936929090816,0.678300006716,-0.478677000566,0.80871417619,-0.11220955005,0.891535620877,f
43,None,0.925146411279165,14.6311140812777,7.39056040024981,1.29537160260216,0.195602252189374,3.12661792209153,0.44320644602,0.988509510392,0.881870401322,0.25408065728,0.34745109143,0.783845558334,0.10733502935,0.861193776764,f
74,None,0.652906638623322,0.0588382612507391,0.808235500976567,1.00249824395964,2.43727304251685,0.981047968441175,0.726873513736,0.616747860185,0.927642435192,0.634857061287,0.722701267885,0.792008318429,-0.121357909256,0.887976739014,f
73,None,0.339961397662556,7.75732132272749,0.997028552803401,0.561056815516798,0.888512196931557,0.459683351264461,0.872423495779,0.972297169087,0.9358419514,0.500950102103,0.662406954794,0.805790071432,0.546888760382,0.87328292918,f
2,None,3.54520292942572,0.124384336729415,3.59726652774875,0.805522365809228,0.612900460770637,1.27208366182365,0.297689836179,0.969490195245,0.912816161218,0.660968570381,0.350669790424,0.792934310276,0.492543012858,0.867494717558,f
3026,P,0.949777582408692,0.64428630989035,2.59535960268502,3.05411158978399,1.5183062111916,2.40577249305342,0.518743610606,-0.0781271007223,0.895597875109,0.0310541024068,0.188305152953,0.801880050975,-0.12178241905,0.833490963114,f
8,None,0.708782256705744,0.0291002990540316,0.272551984075058,0.565727900536142,1.08050750351011,1.79699054826744,0.765989917719,0.974547430576,0.952544267536,0.632130947296,0.511646718748,0.786456061297,0.12826257455,0.867895331658,f
3514,P,0.478681106215335,0.191427324483417,0.960368426522302,1.00398022177918,3.50531751944092,0.566132477840389,0.617955940247,0.97686118878,0.943861956256,0.0231010766954,0.176080442806,0.790435158248,0.119044738652,0.805452294578,f
78,None,0.999051535653028,19.1972802527661,1.34765856900073,1.55299841037298,0.993439175265474,1.57642429598139,0.853902346648,0.942639803648,0.943419162646,0.356650294234,0.413227730183,0.795917224556,0.115433732948,0.878594120776,f
79,None,0.989944164612718,0.0383689073250344,1.76943615234214,1.50667850218158,0.40339937328779,1.79884178818184,0.850810810091,0.863223440055,0.935868667494,0.437826125913,0.324659020374,0.796942483474,0.185538708202,0.877886333155,f
86,None,0.507587004571205,2.06961436961141,0.584269884042739,0.153730956541955,1.50271662844904,0.565752426454031,0.78909161878,0.956269361016,0.944959687859,0.614972431954,0.595971063784,0.809945889101,-0.0730639664494,0.881407688317,f
87,None,1.51166286279436,0.0887021052776218,1.0556801437932,0.206423472641965,6.5120292637575,0.204467444617594,0.486140035354,0.978450965361,0.902677228965,0.70653651166,-0.656196951536,0.79831829493,-0.117426156613,0.884589098266,f
88,None,2.13317211778129,0.0426379275982752,0.800074000358826,0.993254737990494,2.71347987749993,3.20753600971855,0.729000684838,0.866455463222,0.960972789944,0.615576087977,0.75072819332,0.787465594502,0.151786114354,0.891341441166,f
89,None,0.957940170513453,0.779846511613339,1.24133913522209,10.9875557564069,0.317098522592778,0.83767516805224,0.738306296267,0.682120149046,0.923105876895,0.204899294332,0.192825124103,0.807828555009,0.409642920166,0.861925129314,f
90,None,2.31599135971792,0.416056304364404,0.477323442421445,0.146447002739477,0.974136593758658,1.82775196931229,0.410399823683,0.818792250869,0.911803675535,0.698418708729,0.396811578034,0.811966430018,-0.0821285692094,0.865675514663,f
91,None,0.144904666189271,14.4242561915061,1.0647974189488,32.8285399635199,0.780040503411028,0.405469523200234,0.708947691984,0.571392723893,0.658955562375,0.446791783931,-0.0349716892509,0.781017453603,0.403620831647,0.854434528156,f
93,None,1.87569812246822,0.0831522687380217,1.92756592536315,1.09787331923311,0.893438009624625,1.71351367491463,0.563786788772,0.908033807345,0.931786827121,0.606199946008,0.337888899728,0.787058711378,0.527973572116,0.87953849985,f
95,None,0.950069761662189,8.58056663132031,0.605713558657139,1.62920259163905,0.749096422023126,0.453808727647461,0.87362340779,0.971899423995,0.963935252589,0.490786583988,0.723984524099,0.794695350895,0.139682404771,0.8589962035,f
96,None,1.08776160529422,9.27653163143659,1.9135821520647,0.940142008690179,1.13757757203926,1.77269456207745,0.819967209733,0.974292050497,0.887649939798,0.442037666363,0.376810750976,0.798905402252,0.15669164092,0.883769097167,f
97,None,1.35904543902577,2.38710944964004,0.786278558146017,1.32966532157048,0.764424961780142,0.235528960856212,0.784833724611,0.971973140878,0.960436292528,0.636944430779,0.600299950226,0.794480004254,0.399111510887,0.877910281942,f
100,None,3.63928974940458,0.594522924309537,7.78667901703865,1.04238677551859,1.05176737777702,2.11604352424211,0.373075923412,0.836065753219,0.863220036268,0.639963485489,0.263763871148,0.781601338103,0.514983561221,0.818672261872,f
101,None,1.20584603166117,0.169288440976491,1.09000059957339,1.02591386804941,0.280720306717188,3.61305730316433,0.876385159639,0.924646772546,0.919325254003,0.272088019428,0.363055862314,0.798397405499,0.424039635003,0.853016879501,f
105,None,2.48425321437266,0.042014245867014,0.795429950775064,1.36569846507435,0.453772445130127,2.85345080532333,0.78771851371,0.920615011298,0.959039004394,0.405444668919,0.384289977786,0.775321884092,0.147597279335,0.850816298873,f
106,None,0.40833171504346,1.68143049330558,0.773837174434032,1.01260084442024,0.425224034303679,3.04099502466887,0.80390266622,0.877619919742,0.93451382814,0.225459620105,0.333612732794,0.798037205403,0.418799238398,0.862578715272,f
107,None,1.2890274765651,1.88853748001204,1.27592072091292,0.851573659974019,0.925141123229468,4.00317820788152,0.779150759589,0.939909024967,0.922547297831,0.414308445278,0.392499006568,0.795763955328,0.448733552467,0.87801814549,f
109,None,0.914541522406884,13.7105673845204,4.04873966718269,0.015302597095705,0.618169822931056,1.26682788597356,0.730356919904,0.962182661168,0.906020691327,0.451698920143,0.324500891584,0.807175611826,0.375777560405,0.861973665792,f
110,None,2.15618465413696,2.22874093448441,0.386120396749744,0.405944474483909,1.33568339374462,3.42391669783354,0.896549455422,0.952872956022,0.928116961005,0.590924408006,0.620502279319,0.801887688211,0.114167390334,0.857011408676,f
113,None,0.803113670722563,6.83624220969709,0.868238736450332,1.10221922391452,0.781478578186316,1.22207736239995,0.871572779473,0.950811601118,0.936453089514,0.406756630233,0.486666598847,0.799009334351,0.120231972219,0.874288042899,f
114,None,0.131504160501297,0.149891595762731,0.793305955953956,9.66804893500639,0.274780264966987,1.01284991948186,0.530427493151,0.841801600699,0.888734895444,0.166297040039,-0.0981527175595,0.806667943431,0.495044235886,0.853275148049,f
115,None,0.351776073478466,0.141033375659684,0.975571363739246,1.2562538031042,1.35240463395821,0.274216297607841,0.73295369621,0.624873841863,0.949736060143,0.637724647993,0.668675804215,0.789059152724,-0.122287660299,0.890634241255,f
116,None,1.13244616525047,0.420452372484238,0.984376750236342,0.0413479235575982,1.02403954696344,1.56264271929132,0.30735235342,0.934266815765,0.941582899043,0.692983902593,0.356036717167,0.805942889002,-0.09471299466,0.887212887004,f
117,None,0.391189238251156,4.67502301865785,0.364504325872707,0.667698292561596,1.12842929691696,5.35309899476823,0.723289132817,0.918562617416,0.947376018696,0.223652228348,0.405459827553,0.789879485447,0.121342607944,0.853137767821,f
118,None,0.992795935497192,0.983833378315148,1.23451191643103,0.194438035479577,4.17666122418469,3.56020322251959,0.387024082452,0.946218444245,0.920879358251,0.653393478949,0.444653736112,0.794976132646,0.489950013076,0.816341775535,f
119,None,0.948661816347693,1.08681824664206,0.967830420743169,30.76595820092,1.09808899732794,1.40992642867947,0.638793272315,0.54680330184,0.810696618288,0.260676959085,-0.387112427929,0.7967074922,0.00863925009351,0.851640602294,f
122,None,0.354636103328487,28.3276666967824,0.780777472447728,154.21255022449,0.625152502909559,2.3662305581639,-0.220052264552,-0.276263883453,0.837652816255,0.486930831808,-0.285809706207,0.757241847696,0.133069840164,0.830269049339,f
124,None,0.281611061724576,0.0660328814221,2.36427922101458,0.873728652521539,0.336772483210941,0.702633719526054,0.536477295525,0.860646616815,0.921453824157,0.597852116798,0.331018319003,0.7827468975,0.50998117926,0.866797354004,f
126,None,0.306187356869783,0.292605721598334,0.18788624160482,9.4168500700834,1.00504204485328,0.708727743004491,0.616148266036,0.570917034622,0.882386444578,0.280536102749,0.269023843624,0.81168952521,-0.452546878268,0.84746584266,f
128,None,0.677676489274974,0.95263661792644,0.768628645763986,0.744226957335192,1.22193599739195,0.814032609462576,0.746890998476,0.940675733336,0.948417608383,0.620586767195,0.712551310711,0.792148203946,0.322363960847,0.890906984988,f
130,None,1.7157738940036,0.0336081463561664,0.999571019878408,0.891907433982021,0.675707370151385,0.308986519385637,0.625015459153,0.975162488348,0.954291409653,0.695195231735,0.591282355733,0.802003840133,0.0186007034841,0.888462523126,f
132,None,2.45810123654473,0.272902072537431,0.33829753339564,1.94751931846703,3.95482688615444,0.536994857384176,0.768679298848,0.0540065230631,0.961823190127,0.644300345243,0.653531213787,0.7960514854,-0.185888407559,0.879886412238,f
133,None,0.737049409297691,0.0954911241544465,0.349978611585606,0.14803333764659,0.49484421912178,0.702672085362231,0.398093044635,0.811516568884,0.945679945163,0.697489058937,0.358499234817,0.807192357436,-0.0912001016219,0.865000907527,f
77,None,4.4149473810389,1.66415991480717,0.244711214872944,0.55734846245506,1.81626739430804,0.32655874542849,0.760263975046,0.910709195741,0.933449976215,0.693768851911,0.703567198826,0.809163622799,-0.0925117413076,0.869010105063,f
134,None,0.580442910857424,0.594556840227312,1.36877720393247,0.565162275162675,0.920896305041209,0.229786268318069,0.668889130628,0.974792401678,0.941031338633,0.671051277061,0.738469349729,0.796096852897,0.114328662027,0.886970796185,f
135,None,1.54472178830597,0.0670113294809758,0.981706686163252,7.86279642779968,0.59501878877884,0.43736820499786,0.757258980797,0.091462792674,0.955780714836,0.45521780921,0.299693251448,0.782913073289,0.198061049946,0.877876852222,f
139,None,2.59696474896442,19.0491466292415,2.50163448177583,1.42484546645645,3.39894235495653,0.41797188198506,0.75078320422,0.931505972697,0.848116270276,0.589973798592,0.372878751014,0.788844715687,0.145955747555,0.88718599864,f
141,None,0.519596497771457,14.6624424607257,0.958552483894582,1.12595170894791,1.00359870530045,2.23365625466194,0.796509460912,0.949575897988,0.916902248027,0.312347641994,0.452243460282,0.797930091309,0.116450604536,0.872198541799,f
142,None,0.607230471911224,0.572099006215542,0.223929380702368,1.51554891370885,1.00010316751843,2.86128837001413,0.792874696721,0.673850194359,0.942302843457,0.353814136584,0.491058582941,0.786507156551,0.128272421432,0.849751332191,f
143,None,1.07014945468399,2.24527615468838,1.18430562439217,16.1496881612786,1.18454856020275,0.474621412659185,0.762736377304,0.820476680447,0.883968838815,0.367610404074,0.508151594552,0.804354192841,0.213298979962,0.878560434546,f
144,None,0.796530442929626,0.556149494699131,1.57082375793024,0.902165846736133,0.959824149607715,0.786946351324978,0.612005086602,0.906656053245,0.940222546065,0.630441664141,0.48803610516,0.788255957309,0.5245681733,0.877765104574,f
145,None,2.10983412548262,0.469383337566874,3.87265906575119,1.04803287315191,0.833875942692142,0.751076575370148,0.410372051301,0.877793951274,0.923809698827,0.661362304929,0.262584219735,0.775581637018,0.443053499761,0.825336700746,f
149,None,0.995095285428047,6.67793109652862,0.665868658259849,1.4001744765255,1.16826672685921,4.80137934966452,0.761804633563,0.668654369635,0.934374653981,0.251213227213,0.330724025309,0.791008754234,0.156008122528,0.864968811217,f
81,None,1.44631241718433,1.5436988970356,3.36022902740763,1.34248178732884,0.228428236272773,0.254932085803683,0.673283801762,0.984481547157,0.935117959743,0.637176739041,0.358889099075,0.80063599069,0.364290735356,0.888828086299,f
84,None,2.60973620593994,0.206295231204843,1.16641939684634,0.723456965275409,0.636296935924125,0.431771279309965,0.544703856052,0.940738979457,0.945604957351,0.695219272165,0.444906792562,0.811093912719,-0.0929303623831,0.887380543194,f
3123,P,0.504439898661407,3.18731590976738,0.485495839298392,1.30204047200247,1.56130190020571,0.5974371352964,0.487404796854,0.972205113099,0.948963091134,0.0496525886943,0.805847125942,0.796419864295,0.123983698689,0.792959940824,f
159,None,1.04265534740965,14.7931697847095,3.29565597790746,4.07917463596929,3.11959752255693,0.776318027483103,0.718360087962,0.628960480921,0.938954997106,0.531424142284,0.295348467874,0.783189200142,-0.134752594472,0.882828806009,f
208,None,0.187403788686223,2.35857552625169,0.398075687383979,2.73633955496921,1.35866789931847,0.335346927255425,0.781455212305,0.161505490209,0.966359124093,0.484774871266,0.685192947289,0.764891070148,0.181867092459,0.871747918634,f
153,None,1.79486077058936,2.59257276527217,0.447827460542766,1.1302934988542,0.898227615675374,0.864915989949509,0.840493132702,0.976628850431,0.958407590278,0.604743695152,0.635285895669,0.794540490764,0.11099284979,0.866323606389,f
161,None,1.13200161776464,5.90330539551517,2.35606356235095,5.60862020789066,2.55941315581143,0.908647787753192,0.702304390166,-0.0280847952258,0.898217204701,0.468975916126,0.253898097219,0.744260651117,-0.0441133873512,0.891278123896,f
162,None,1.67120514445123,7.46852019460722,0.781968872454164,1.31077398040239,0.558977909937667,0.929616064226111,0.902822318408,0.974158656306,0.955303441515,0.464148123415,0.609901599341,0.802721021052,0.119404082381,0.860637642761,f
163,None,0.901064359792461,4.56404520707221,0.801086461862633,0.000901979569304822,0.910597361941633,0.997027022916336,0.882571575144,0.91772139951,0.93695203075,0.554604904622,0.57930424013,0.81309873298,0.347618876089,0.878755279217,f
164,None,0.198166182054611,4.96101839585447,0.258892206872069,1.47292081532898,1.12802939202544,0.624279466832915,0.849486265274,0.970008318366,0.959208497479,0.443082813503,0.771459059144,0.772913201021,0.122963640704,0.849947885704,f
165,None,5.04620864313725,0.418361152320197,0.264476624652378,1.8440654893506,2.17961330975287,1.56818489499502,0.802828841174,0.930177845579,0.955345088204,0.64197727941,0.659691568389,0.768316916126,0.128028208137,0.866515384957,f
166,None,1.24260091814099,1.14096161344214,2.30697723463683,0.761995456426975,0.914807504538464,0.936842366917764,0.514400000386,0.943447578514,0.93336697195,0.63446800329,0.381915777461,0.79043490002,0.51576824857,0.860153878163,f
168,None,0.869925100816234,0.244984421059953,0.471619926478664,0.697216938931525,1.83861105809175,0.93986133050904,0.752747560665,0.934580343962,0.955215176808,0.662968846358,0.493545397609,0.783621016077,0.317251367591,0.888350147103,f
172,None,0.458066794312959,8.03575574914468,0.646409813299931,1.14139574239652,0.148652459780438,0.510400848357972,0.716084830958,0.96642013024,0.938000047292,0.262022076562,0.886806589583,0.805510066886,0.13507528291,0.830097036233,f
173,None,0.692486299091913,15.3009054576909,0.449371792994751,1.40070500580962,1.01862871035203,2.21524435229239,0.808411954429,0.968895024378,0.952593930008,0.293132598419,0.678907539022,0.791764237786,0.121036378645,0.84211524742,f
174,None,1.50551920748796,0.507366201154283,1.6961738091509,0.995657452177423,0.563002039835872,1.54509629145618,0.591740079772,0.954893818433,0.934931764578,0.574611068455,0.358868021756,0.788635440285,0.438327090792,0.88330415795,f
175,None,0.574815031017412,23.9309291973161,0.258586081451402,0.159493209394414,0.689881619897618,5.95072101371983,0.00675559287623,0.84400314826,0.822732633646,0.192108611558,0.866697533449,0.810276565824,0.0340948481858,0.814371973368,f
176,None,1.73651445740976,3.59736489384915,0.78554834045966,1.34485111862189,2.67366229470899,2.54457164986247,0.772360045224,0.0183079949572,0.321041651529,0.532034733939,0.518947696149,0.79353521188,0.489768463247,0.890151446477,f
180,None,1.57900247602333,9.02935712694567,1.00193544109356,1.46256277652341,6.76021333327887,0.66414402785651,0.755962044493,0.0575878329145,0.924594121899,0.569644061234,0.724982989718,0.791815673933,-0.0787485921001,0.887619277429,f
181,None,0.848246556296632,0.0554059200694809,1.38442213643322,0.44262252375305,1.0197870522294,0.863158598513218,0.386895989983,0.974056153403,0.933316562046,0.683404059027,0.605963190631,0.794881010995,0.392981415874,0.874155119005,f
183,None,1.48245034182987,0.0433566826727664,0.994324354595012,1.13152622876442,0.406161499095691,2.51016728786715,0.727183910469,0.932676490961,0.939363257648,0.434504715936,0.386882322657,0.788343563704,0.435839005929,0.862280088957,f
184,None,0.918686002710046,0.561702962440245,0.794582177921683,0.0482480031791968,0.997289448713117,0.903758636613428,0.413577033322,0.90747140318,0.920023850768,0.689822056428,0.407335697759,0.810141105877,-0.090733611796,0.889956315845,f
185,None,0.887672727167455,0.104339447624743,1.86324375175123,0.958574398396332,0.301382602115248,2.51237636624532,0.879446351577,0.923511082256,0.93417521844,0.397798749353,0.335330088986,0.791596664459,0.440008255992,0.869365485908,f
188,None,1.11537171366133,0.0553586995574798,1.36967240996852,1.12993369357256,1.42914653399674,2.57907240350333,0.739326833126,0.825365112605,0.920637037215,0.550137177349,0.601907425056,0.798584470272,-0.0679270601777,0.879220900391,f
189,None,1.54610048003632,26.630885321594,1.07820977661329,0.738327528817836,1.45012964646191,0.162466397877878,0.920437983491,0.952343009741,0.94302986852,0.572852099056,0.713691591732,0.803540188412,-0.0993101873906,0.857683539158,f
190,None,4.69650596077403,0.23505776762578,0.825889533986652,0.180629142548993,2.25499036693126,0.602403932390128,0.218297273582,0.819228633863,0.924153028604,0.714389997778,0.0742335833804,0.803611953746,-0.094821922954,0.888494141595,f
191,None,1.27241805087153,28.0546947513223,2.59915869494332,1.0352047249981,0.626243784810473,0.825631656375824,0.854311827425,0.976433004441,0.864308863793,0.407477465866,0.375748076181,0.809746715422,0.142384460705,0.883853901627,f
192,None,0.4076043710159,0.262269640925964,1.04494889642615,2.45341089485504,1.21895306994323,1.07642232403719,0.678269381711,0.631021094139,0.938586307322,0.454439732956,0.708417233522,0.786397992535,-0.0486838883272,0.89390985413,f
193,None,0.589364896830576,0.0637952416730344,1.07640492671347,2.20580314149273,1.09370799732557,0.511124723359456,0.709953665444,-0.0222577714958,0.884864871975,0.586344380627,0.437627333895,0.782468442584,-0.101219892659,0.893168460283,f
197,None,1.7537880304799,1.83548453015537,0.991075092661027,0.575465753692314,0.905079174213725,0.882940955057113,0.759073338128,0.973312251268,0.945785733805,0.645032958991,0.462848394651,0.805847541693,0.141695410937,0.887292831497,f
199,None,1.6071708480715,0.0416585869004296,1.813780718474,1.1652529820669,0.93891327474197,1.341809040744,0.565906257846,0.886228500441,0.938438302587,0.622970013179,0.353417018523,0.787240581784,0.430284551248,0.88018674509,f
201,None,1.52237481243464,16.7413316233849,0.906109528978804,0.631433770373071,3.24695804104833,0.708876718740946,0.818532548274,0.972223507823,0.943451845966,0.563480888923,0.634973705532,0.807062270181,-0.0321232430317,0.872813069649,f
202,None,3.95880776470112,0.661633977468489,1.39454992987539,0.934852957549286,0.317407927129797,0.788456726789209,0.754456648918,0.936184751122,0.926841624595,0.654560808752,0.388779231503,0.813002204146,0.0997967521638,0.868831484557,f
203,None,0.216941643391537,4.74415555144552,1.55602581417347,0.575855570177336,4.60561530116981,1.15447359766678,0.668472099664,0.90016910581,0.916905004885,0.573309894432,0.72921483699,0.786857637517,0.283539012722,0.856143069823,f
152,None,0.944067822145668,0.668991211635594,0.785926510569292,0.712191343008753,0.965557222178286,1.03894183883418,0.736393219947,0.970100145949,0.947992919329,0.631224348593,0.715221176194,0.794391257498,0.199503590453,0.889534272388,f
205,None,1.48564713373821,7.21640254278781,0.556959146135204,0.0942553833540687,0.730788141930941,0.931436011542299,0.974707844997,0.923287253891,0.931631002907,0.531265233503,0.727564852093,0.809819124411,0.698700826105,0.856721859357,f
